ID,STATE_CODE,CONSTITUENCY,LOK_SABHA_ID
1807,MP,"Bhopal Dakshin-Paschim",196
1808,MP,"Bhopal Madhya",196
1809,MP,Govindpura,196
1810,MP,Huzur,196
1811,MP,Budhni,214
1812,MP,Ashta,196
1813,MP,Ichhawar,214
1814,MP,Sehore,196
1815,MP,Narsinghgarh,200
1816,MP,Biaora,200
1817,MP,Rajgarh,200
1818,MP,Khilchipur,200
1819,MP,Sarangpur,200
1820,MP,Susner,200
1821,MP,Agar,196
1822,MP,Shajapur,196
1823,MP,Shujalpur,196
1824,MP,Kalapipal,196
1825,MP,Sonkatch,196
1826,MP,Dewas,196
1827,MP,Hatpipliya,196
1828,MP,Khategaon,214
1829,MP,Bagali,196
1830,MP,Mandhata,196
1831,MP,Harsud,196
1832,MP,Khandwa,196
1833,MP,Pandhana,196
1834,MP,Nepanagar,196
1835,MP,Burhanpur,196
1836,MP,Bikhangaon,196
1837,MP,Badwah,196
1838,MP,Maheshwar,196
1839,MP,Kasrawad,196
1840,MP,Khargone,196
1841,MP,Bhagwanpura,196
1842,MP,Sendhawa,196
1843,MP,Rajpur,196
1844,MP,Pansemal,196
1845,MP,Badwani,196
1846,MP,Alirajpur,200
1847,MP,Jobat,200
1848,MP,Jhabua,200
1849,MP,Thandla,200
1850,MP,Petlawad,200
1851,MP,Sardarpur,196
1852,MP,Gandhwani,196
1853,MP,Kukshi,196
1854,MP,Manawar,196
1855,MP,Dharampuri,196
1856,MP,Dhar,196
1857,MP,Badnawar,196
1858,MP,Depalpur,196
1859,MP,Indore-1,196
1860,MP,Indore-2,196
1861,MP,Indore-3,196
1862,MP,Indore-4,196
1863,MP,Indore-5,196
1864,MP,"Dr. Ambedkar Nagar-Mhow",196
1865,MP,Rau,196
1866,MP,Sanwer,196
1867,MP,Nagada-Khachrod,213
1868,MP,Mahidpur,213
1869,MP,Tarana,213
1870,MP,Ghatiya,213
1871,MP,"Ujjain Uttar",213
1872,MP,"Ujjain Dakshin",213
1873,MP,Badnagar,213
1874,MP,"Ratlam Rural",200
1875,MP,"Ratlam City",200
1876,MP,Sailana,200
1877,MP,Jaora,196
1878,MP,Alot,213
1879,MP,Mandsour,196
1880,MP,Malhargarh,196
1881,MP,Suwasra,196
1882,MP,Garoth,196
1883,MP,Manasa,196
1884,MP,Neemuch,196
1885,MP,Jawad,196
1886,MH,Akkalkuwa,196
1887,MH,Shahada,196
1888,MH,Nandurbar,196
1889,MH,Navapur,196
1890,MH,Sakri,196
1891,MH,"Dhule Rural",196
1892,MH,"Dhule City",196
1893,MH,Sindkheda,196
1894,MH,Shirpur,196
1895,MH,Chopda,196
1896,MH,Raver,196
1897,MH,Bhusawal,196
1898,MH,"Jalgaon City",196
1899,MH,"Jalgaon Rural",196
1900,MH,Amalner,196
1901,MH,Erandol,196
1902,MH,Chalisgaon,196
1903,MH,Pachora,196
1904,MH,Jamner,196
1905,MH,Muktainagar,196
1906,MH,Malkapur,196
1907,MH,Buldhana,196
1908,MH,Chikhali,196
1909,MH,"Sindkhed Raja",196
1910,MH,Mehkar,196
1911,MH,Khamgaon,196
1912,MH,"Jalgaon (Jamod)",196
1913,MH,Akot,196
1914,MH,Balapur,196
1915,MH,"Akola West",196
1916,MH,"Akola East",196
1917,MH,Murtizapur,196
1918,MH,Risod,196
1919,MH,Washim,196
1920,MH,Karanja,196
1921,MH,"Dhamangaon Railway",196
1922,MH,Badnera,196
1923,MH,Amravati,196
1924,MH,Teosa,196
1925,MH,Daryapur,196
1926,MH,Melghat,196
1927,MH,Achalpur,196
1928,MH,Morshi,196
1929,MH,Arvi,196
1930,MH,Deoli,196
1931,MH,Hinganghat,196
1932,MH,Wardha,196
1933,MH,Katol,196
1934,MH,Savner,196
1935,MH,Hingna,196
1936,MH,Umred,196
1937,MH,"Nagpur South West",196
1938,MH,"Nagpur South",196
1939,MH,"Nagpur East",196
1940,MH,"Nagpur Central",196
1941,MH,"Nagpur West",196
1942,MH,"Nagpur North",196
1943,MH,Kamthi,196
1944,MH,Ramtek,196
1945,MH,Tumsar,196
1946,MH,Bhandara,196
1947,MH,Sakoli,196
1948,MH,"Arjuni Morgaon",196
1949,MH,Tirora,196
1950,MH,Gondiya,196
1951,MH,Amgaon,196
1952,MH,Armori,196
1953,MH,Gadchiroli,196
1954,MH,Aheri,196
1955,MH,Rajura,196
1956,MH,Chandrapur,196
1957,MH,Ballarpur,196
1958,MH,Brahmapuri,196
1959,MH,Chimur,196
1960,MH,Warora,196
1961,MH,Wani,196
1962,MH,Ralegaon,196
1963,MH,Yavatmal,196
1964,MH,Digras,196
1965,MH,Arni,196
1966,MH,Pusad,196
1967,MH,Umarkhed,196
1968,MH,Kinwat,196
1969,MH,Hadgaon,196
1970,MH,Bhokar,196
1971,MH,"Nanded North",196
1972,MH,"Nanded South",196
1973,MH,Loha,196
1974,MH,Naigaon,196
1975,MH,Deglur,196
1976,MH,Mukhed,196
1977,MH,Basmath,196
1978,MH,Kalamnuri,196
1979,MH,Hingoli,196
1980,MH,Jintur,196
1981,MH,Parbhani,196
1982,MH,Gangakhed,196
1983,MH,Pathri,196
1984,MH,Partur,196
1985,MH,Ghansawangi,196
1986,MH,Jalna,196
1987,MH,Badnapur,196
1988,MH,Bhokardan,196
1989,MH,Sillod,196
1990,MH,Kannad,196
1991,MH,Phulambri,196
1992,MH,"Aurangabad Central",196
1993,MH,"Aurangabad West",196
1994,MH,"Aurangabad East",196
1995,MH,Paithan,196
1996,MH,Gangapur,196
1997,MH,Vaijapur,196
1998,MH,Nandgaon,196
1999,MH,"Malegaon Central",196
2000,MH,"Malegaon Outer",196
